date,Open,High,Low,close_price,Volume,MA7,MA20,MA50,MA100,RowNumber,trend,signal_for_swing,signal_for_investing
12-02-2024,1888.050049,1908,1830,1842.6,2383164,1783.11,1702.27,1595.09,1272.89,222,Uptrend for long term,Hold,Hold
13-02-2024,1853,1861.5,1734.300049,1815.55,1771092,1803.3,1707.52,1610.83,1281.2,223,Uptrend for long term,Hold,Hold
14-02-2024,1813,1882.949951,1796.400024,1852.25,2627140,1829.53,1715.39,1627.34,1289.66,224,Uptrend for long term,Hold,Hold
15-02-2024,1868,1959.699951,1857.150024,1900.75,3184514,1855.11,1727.09,1642.88,1298.62,225,Uptrend for long term,Hold,Hold
16-02-2024,1910.050049,1930.75,1891.650024,1904.75,1701073,1860.65,1741.57,1654.01,1307.58,226,Uptrend for long term,Hold,Hold
19-02-2024,1919,1975,1911.650024,1955.05,2401867,1878.81,1759.91,1661.84,1316.89,227,Uptrend for long term,Hold,Hold
20-02-2024,1963.699951,1964,1920,1926.65,1252526,1885.37,1777.71,1667.89,1325.97,228,Uptrend for long term,Hold,Hold
21-02-2024,1926,1962.099976,1880.050049,1904.95,1184961,1894.28,1788.91,1674.98,1334.88,229,Uptrend for long term,Hold,Hold
22-02-2024,1915,1930,1866.699951,1922.65,680137,1909.58,1802.98,1682.84,1343.99,230,Uptrend for long term,Hold,Hold
23-02-2024,1930.5,1943.300049,1910,1923.3,599092,1919.73,1815.9,1692.02,1353.03,231,Uptrend for long term,Hold,Hold
26-02-2024,1931.400024,2000,1925,1970.45,1995834,1929.69,1828.65,1702.88,1362.61,232,Uptrend for long term,Hold,Hold
27-02-2024,1964,2018.949951,1947.949951,1979.5,1002672,1940.36,1843.65,1712.3,1372.54,233,Uptrend for long term,Hold,Hold
28-02-2024,1989.800049,1996.5,1891,1918.15,916806,1935.09,1856.09,1720.13,1381.98,234,Uptrend for long term,Hold,Hold
29-02-2024,1921,1947.349976,1855.949951,1895.05,2243471,1930.58,1867.54,1727.54,1391.21,235,Uptrend for long term,Hold,Hold
01-03-2024,1930,1998,1930,1969.55,947398,1939.81,1882.31,1736.3,1401.31,236,Uptrend for long term,Hold,Hold
04-03-2024,1977.550049,1998.550049,1930,1940.7,609441,1942.39,1895.91,1746.07,1411.1,237,Uptrend for long term,Hold,Hold
05-03-2024,1943.199951,1970,1938,1947.4,415461,1945.83,1907.2,1754.62,1421.19,238,Uptrend for long term,Hold,Hold
06-03-2024,1950,1953.5,1894.300049,1910.5,643437,1937.26,1909.42,1762.17,1430.9,239,Uptrend for long term,Hold,Hold
07-03-2024,1919.900024,1949.949951,1910.800049,1929.1,517466,1930.06,1914.48,1768.75,1440.56,240,Uptrend for long term,Hold,Hold
11-03-2024,1930,1983.550049,1904.099976,1930.3,755932,1931.8,1916.96,1775.33,1450.38,241,Uptrend for long term,Hold,Hold
12-03-2024,1930,1939,1873.099976,1897.1,639409,1932.09,1919.69,1782.06,1459.86,242,Uptrend for long term,Hold,Hold
13-03-2024,1897.099976,1916.599976,1650,1725,2348187,1897.16,1915.16,1784.62,1467.72,243,Uptrend for long term,Hold,Hold
14-03-2024,1716,1913,1663.199951,1895.3,1875930,1890.67,1917.31,1790.55,1477.19,244,Uptrend for long term,Hold,Hold
15-03-2024,1902,1944.949951,1870.449951,1902.6,1749994,1884.27,1917.4,1796.53,1486.83,245,Uptrend for long term,Hold,Hold
