Date,Open,High,Low,Close,Adj Close,Volume
2023-05-09,203.750000,205.100006,202.399994,203.300003,201.424103,7956883
2023-05-10,203.500000,204.449997,202.199997,204.149994,202.266251,5026713
2023-05-11,204.500000,207.199997,204.149994,206.300003,204.396423,8986218
2023-05-12,206.850006,207.800003,206.149994,207.050003,205.139511,7304524
2023-05-15,207.649994,209.399994,206.449997,208.149994,206.229355,6740655
2023-05-16,208.850006,215.000000,208.199997,211.350006,209.399841,18196503
2023-05-17,212.399994,212.399994,206.850006,207.750000,205.833038,9107799
2023-05-18,209.000000,209.699997,204.100006,204.600006,202.712112,8248339
2023-05-19,206.300003,206.500000,201.800003,205.850006,203.950577,9002705
2023-05-22,206.000000,206.899994,204.100006,206.199997,204.297348,5577418
2023-05-23,206.500000,207.449997,205.500000,206.899994,204.990891,5017652
2023-05-24,206.649994,208.000000,205.550003,207.149994,205.238571,5447203
2023-05-25,207.199997,211.199997,206.550003,210.800003,208.854904,8705559
2023-05-26,212.250000,213.800003,210.649994,212.199997,210.241989,8476048
2023-05-29,213.000000,217.699997,211.699997,217.000000,214.997696,12956419
2023-05-30,218.000000,218.449997,215.000000,216.899994,214.898605,11975300
2023-05-31,216.899994,219.000000,212.899994,213.550003,211.579529,11299432
2023-06-01,213.949997,217.000000,213.000000,215.300003,213.313385,6324964
2023-06-02,216.399994,216.899994,215.000000,215.649994,213.660141,4908437
2023-06-05,217.000000,219.399994,216.149994,219.050003,217.028778,8688870
2023-06-06,219.800003,219.800003,215.550003,216.750000,214.750000,8301040
2023-06-07,216.600006,219.649994,214.100006,218.449997,218.449997,11387499
2023-06-08,218.949997,226.199997,218.449997,220.649994,220.649994,31056302
2023-06-09,224.600006,224.600006,220.199997,221.199997,221.199997,11045069
2023-06-12,221.949997,223.550003,220.350006,220.949997,220.949997,6342344
2023-06-13,221.500000,222.800003,220.850006,221.800003,221.800003,6249947
2023-06-14,222.500000,225.250000,221.550003,224.149994,224.149994,10509540
2023-06-15,224.399994,224.649994,220.149994,220.600006,220.600006,7665159
2023-06-16,221.899994,223.699997,220.899994,222.250000,222.250000,7136739
2023-06-19,223.000000,224.149994,221.000000,223.149994,223.149994,7473608
2023-06-20,223.100006,226.350006,222.600006,224.949997,224.949997,11221842
2023-06-21,225.250000,226.000000,222.600006,224.300003,224.300003,6987933
2023-06-22,224.850006,225.149994,220.500000,221.100006,221.100006,6857007
2023-06-23,222.000000,222.100006,215.699997,218.300003,218.300003,10890426
2023-06-26,218.300003,219.350006,216.300003,218.600006,218.600006,5136478
2023-06-27,218.899994,220.500000,218.600006,219.250000,219.250000,4694432
2023-06-28,219.949997,220.949997,217.550003,218.050003,218.050003,8345362
2023-06-30,219.699997,222.500000,218.850006,221.850006,221.850006,9940002
2023-07-03,222.899994,224.199997,221.600006,221.899994,221.899994,5792956
2023-07-04,222.100006,223.300003,220.199997,220.649994,220.649994,4598056
2023-07-05,220.949997,223.750000,220.550003,221.699997,221.699997,5879342
2023-07-06,225.000000,230.300003,223.550003,229.600006,229.600006,30885511
2023-07-07,229.800003,232.350006,226.100006,228.000000,228.000000,16592198
2023-07-10,229.250000,229.250000,224.649994,225.000000,225.000000,7143637
2023-07-11,226.000000,226.850006,224.699997,225.500000,225.500000,5156417
2023-07-12,226.250000,227.250000,225.199997,226.300003,226.300003,7366992
2023-07-13,227.000000,227.199997,220.899994,221.850006,221.850006,9389403
2023-07-14,222.750000,222.750000,218.550003,221.050003,221.050003,10191602
2023-07-17,221.949997,224.699997,221.250000,223.500000,223.500000,7071156
2023-07-18,224.199997,224.300003,220.750000,221.500000,221.500000,6695221
2023-07-19,221.399994,221.399994,217.500000,219.500000,219.500000,14481130
2023-07-20,219.800003,220.649994,217.750000,218.149994,218.149994,6910107
2023-07-21,218.149994,219.199997,216.750000,217.399994,217.399994,5715378
2023-07-24,218.250000,218.750000,216.800003,217.350006,217.350006,4387406
2023-07-25,217.500000,220.500000,217.500000,219.449997,219.449997,7602866
2023-07-26,220.399994,222.399994,219.800003,221.500000,221.500000,8511027
2023-07-27,222.250000,222.550003,220.500000,220.899994,220.899994,7845672
2023-07-28,220.899994,237.199997,220.000000,234.649994,234.649994,57651036
2023-07-31,236.550003,238.899994,235.199997,236.699997,236.699997,18682254
2023-08-01,237.399994,245.399994,236.250000,244.399994,244.399994,27535144
2023-08-02,244.699997,244.699997,233.300003,235.750000,235.750000,22636262
2023-08-03,235.250000,237.600006,232.550003,235.449997,235.449997,10784942
2023-08-04,237.000000,237.350006,234.500000,235.649994,235.649994,7710303
2023-08-07,236.899994,237.000000,232.199997,232.800003,232.800003,7286281
2023-08-08,234.500000,236.649994,230.500000,233.899994,233.899994,9464101
2023-08-09,237.000000,237.000000,232.000000,234.899994,234.899994,10515447
2023-08-10,236.000000,241.699997,233.500000,237.149994,237.149994,25155361
2023-08-11,238.050003,238.350006,235.149994,236.199997,236.199997,6875382
2023-08-14,236.000000,236.149994,229.100006,231.149994,231.149994,10730311
2023-08-16,230.000000,235.500000,228.050003,234.949997,234.949997,6716135
2023-08-17,234.949997,235.850006,231.899994,232.500000,232.500000,6535775
2023-08-18,232.500000,233.500000,229.600006,230.100006,230.100006,6814759
2023-08-21,230.649994,240.399994,230.100006,239.350006,239.350006,14519170
2023-08-22,242.000000,244.100006,239.600006,243.500000,243.500000,22416067
2023-08-23,244.649994,248.500000,243.500000,245.600006,245.600006,23010389
2023-08-24,247.000000,252.800003,246.500000,249.750000,249.750000,28698029
2023-08-25,249.649994,251.699997,243.399994,245.600006,245.600006,15076489
2023-08-28,246.149994,246.899994,243.699997,244.949997,244.949997,7395680
2023-08-29,245.000000,248.500000,244.949997,246.899994,246.899994,7267365
2023-08-30,248.000000,250.500000,246.899994,247.350006,247.350006,8228142
2023-08-31,248.649994,249.750000,244.250000,245.100006,245.100006,11641155
2023-09-01,246.750000,255.949997,246.100006,255.350006,255.350006,28052910
2023-09-04,257.950012,262.299988,255.100006,259.149994,259.149994,18767431
2023-09-05,260.799988,262.500000,255.649994,258.450012,258.450012,14987193
2023-09-06,261.000000,261.799988,254.649994,257.500000,257.500000,9250338
2023-09-07,258.000000,266.350006,256.299988,263.700012,263.700012,17703150
2023-09-08,264.850006,276.500000,263.700012,268.850006,268.850006,53019645
2023-09-11,274.000000,274.000000,269.149994,271.899994,271.899994,16450404
2023-09-12,276.000000,276.000000,260.000000,262.700012,262.700012,23738913
2023-09-13,263.500000,267.600006,261.000000,265.000000,265.000000,11803636
2023-09-14,266.850006,268.000000,263.450012,265.100006,265.100006,7915449
2023-09-15,267.100006,267.950012,263.100006,263.950012,263.950012,7612098
2023-09-18,265.399994,266.750000,262.299988,265.549988,265.549988,8425365
2023-09-20,265.350006,267.000000,261.000000,262.000000,262.000000,9016803
2023-09-21,261.950012,262.000000,256.049988,256.649994,256.649994,7948656
2023-09-22,257.149994,259.000000,254.250000,257.100006,257.100006,6831744
2023-09-25,258.200012,258.299988,255.000000,256.899994,256.899994,5384845
2023-09-26,257.100006,263.750000,257.000000,259.850006,259.850006,9193002
2023-09-27,259.850006,260.600006,256.549988,259.750000,259.750000,5650167
2023-09-28,262.000000,264.250000,257.299988,258.049988,258.049988,11266992
2023-09-29,259.450012,264.750000,259.450012,262.299988,262.299988,10214222
2023-10-03,262.549988,266.500000,260.799988,263.950012,263.950012,7137959
2023-10-04,262.950012,262.950012,253.500000,256.649994,256.649994,12531396
2023-10-05,258.600006,260.200012,256.000000,257.799988,257.799988,6675848
2023-10-06,259.500000,259.950012,258.049988,258.750000,258.750000,3828731
2023-10-09,255.100006,255.949997,249.100006,250.000000,250.000000,11210941
2023-10-10,250.500000,255.000000,250.500000,253.899994,253.899994,5951928
2023-10-11,255.199997,256.399994,253.100006,253.949997,253.949997,6245802
2023-10-12,255.399994,257.399994,254.699997,255.149994,255.149994,5375168
2023-10-13,254.449997,255.899994,253.199997,254.100006,254.100006,4300916
2023-10-16,254.100006,256.850006,253.550003,254.800003,254.800003,6720120
2023-10-17,256.850006,259.299988,256.000000,256.899994,256.899994,6338761
2023-10-18,257.000000,257.700012,251.500000,253.050003,253.050003,6003534
2023-10-19,252.550003,252.899994,249.500000,252.000000,252.000000,4782988
2023-10-20,251.500000,252.399994,246.600006,247.399994,247.399994,7678941
2023-10-23,248.350006,248.750000,236.300003,238.250000,238.250000,9550108
2023-10-25,239.850006,241.649994,233.149994,236.699997,236.699997,9555885
2023-10-26,235.000000,235.350006,230.800003,234.399994,234.399994,9272278
2023-10-27,236.149994,239.000000,235.500000,238.149994,238.149994,7031353
2023-10-30,238.500000,239.899994,235.000000,239.100006,239.100006,5661460
2023-10-31,240.500000,241.850006,238.250000,239.350006,239.350006,6266858
2023-11-01,239.949997,240.250000,236.300003,236.899994,236.899994,4027707
2023-11-02,238.000000,245.050003,238.000000,244.800003,244.800003,9816661
2023-11-03,245.850006,246.149994,243.899994,244.600006,244.600006,5030180
2023-11-06,247.000000,251.199997,245.600006,249.550003,249.550003,9389448
2023-11-07,249.949997,252.000000,248.899994,249.800003,249.800003,7066697
2023-11-08,252.899994,256.350006,251.500000,254.949997,254.949997,13131393
2023-11-09,254.000000,254.000000,247.199997,248.000000,248.000000,15388769
2023-11-10,248.000000,251.850006,246.850006,251.399994,251.399994,6974541
2023-11-13,252.750000,258.500000,251.250000,257.049988,257.049988,10251490
2023-11-15,259.200012,262.250000,258.100006,259.200012,259.200012,8436750
2023-11-16,259.399994,265.500000,259.350006,262.450012,262.450012,13551131
2023-11-17,262.899994,264.950012,261.399994,262.649994,262.649994,6452353
2023-11-20,263.850006,264.399994,260.100006,260.850006,260.850006,4859705
2023-11-21,263.750000,265.399994,260.750000,262.649994,262.649994,6931541
2023-11-22,263.399994,263.600006,259.250000,262.100006,262.100006,4537969
2023-11-23,262.100006,263.750000,259.799988,260.750000,260.750000,5466513
2023-11-24,261.399994,261.899994,257.049988,258.149994,258.149994,7153583
2023-11-28,259.399994,271.399994,258.500000,270.799988,270.799988,24745437
2023-11-29,275.000000,275.700012,271.500000,273.399994,273.399994,26392589
2023-11-30,273.000000,273.000000,265.100006,267.899994,267.899994,20403510
2023-12-01,270.000000,278.500000,268.549988,276.000000,276.000000,32159928
2023-12-04,285.000000,286.000000,278.899994,281.549988,281.549988,28890541
2023-12-05,283.000000,283.200012,276.500000,281.500000,281.500000,21565252
2023-12-06,281.549988,298.600006,280.200012,294.149994,294.149994,45934967
2023-12-07,295.000000,332.149994,292.149994,325.799988,325.799988,152381610
2023-12-08,331.950012,335.950012,318.100006,323.549988,323.549988,74992149
2023-12-11,325.399994,335.299988,322.350006,333.649994,333.649994,40351523
2023-12-12,335.000000,335.000000,327.600006,330.799988,330.799988,22627713
2023-12-13,332.100006,340.500000,329.750000,338.149994,338.149994,33632037
2023-12-14,340.899994,341.899994,335.000000,335.399994,335.399994,16560229
2023-12-15,337.399994,338.500000,331.799988,333.200012,333.200012,17080409
2023-12-18,339.000000,340.299988,334.399994,337.049988,337.049988,15561817
2023-12-19,338.500000,338.500000,330.450012,335.899994,335.899994,11713755
2023-12-20,336.700012,346.899994,318.000000,320.149994,320.149994,40678163
2023-12-21,318.000000,330.700012,312.700012,328.549988,328.549988,26393082
2023-12-22,331.000000,332.000000,323.549988,326.649994,326.649994,15179674
2023-12-26,328.549988,331.399994,325.000000,325.399994,325.399994,11314266
2023-12-27,327.049988,329.899994,321.649994,324.850006,324.850006,10349372
2023-12-28,326.600006,331.000000,324.000000,329.799988,329.799988,16182026
2023-12-29,330.100006,336.000000,326.049988,332.149994,332.149994,19909151
2024-01-01,333.899994,335.850006,328.149994,330.299988,330.299988,10096386
2024-01-02,331.700012,332.700012,319.600006,329.850006,329.850006,15689859
2024-01-03,329.600006,329.600006,324.850006,326.700012,326.700012,9954264
2024-01-04,326.799988,340.799988,326.799988,337.850006,337.850006,26968463
2024-01-05,339.350006,349.700012,336.149994,340.750000,340.750000,37557423
2024-01-08,344.000000,344.000000,337.350006,338.950012,338.950012,14548833
2024-01-09,341.649994,344.850006,338.049988,340.200012,340.200012,14504090
2024-01-10,342.200012,348.750000,340.750000,346.450012,346.450012,23432704
2024-01-11,349.450012,360.000000,347.850006,357.299988,357.299988,33499272
2024-01-12,361.649994,361.850006,356.549988,357.750000,357.750000,20933438
2024-01-15,359.649994,360.200012,353.000000,358.899994,358.899994,12869181
2024-01-16,358.950012,360.700012,349.000000,353.450012,353.450012,14129539
2024-01-17,352.399994,355.350006,346.500000,348.799988,348.799988,12084011
2024-01-18,347.799988,350.000000,335.299988,345.549988,345.549988,16863929
2024-01-19,348.000000,351.299988,345.100006,348.649994,348.649994,13483525
2024-01-23,365.500000,365.750000,341.200012,346.200012,346.200012,25989141
2024-01-24,348.500000,357.899994,343.750000,356.950012,356.950012,19810051
2024-01-25,358.950012,366.700012,358.000000,365.100006,365.100006,19949672
2024-01-29,369.450012,387.250000,366.850006,381.899994,381.899994,34448280
2024-01-30,386.100006,392.799988,382.000000,383.250000,383.250000,23860682
2024-01-31,385.000000,391.200012,383.700012,389.750000,389.750000,15543971
2024-02-01,392.100006,396.700012,385.450012,388.850006,388.850006,25396799
2024-02-02,391.549988,394.799988,387.549988,389.799988,389.799988,13340756
2024-02-05,395.500000,402.500000,390.200012,394.000000,394.000000,22188678
2024-02-06,396.649994,396.649994,386.750000,392.950012,392.950012,12288416
2024-02-07,395.700012,401.750000,392.000000,395.149994,395.149994,13281036
2024-02-08,396.500000,410.899994,393.100006,407.399994,407.399994,21626429
2024-02-09,412.899994,412.899994,384.049988,392.100006,392.100006,38295877
2024-02-12,379.899994,386.149994,359.200012,361.700012,361.700012,44078652
2024-02-13,361.700012,366.500000,354.600006,365.049988,365.049988,21221871
2024-02-14,364.299988,374.600006,358.200012,373.700012,373.700012,15216135
2024-02-15,376.649994,382.350006,374.750000,378.850006,378.850006,16001298
2024-02-16,383.000000,383.000000,375.250000,376.299988,376.299988,9592754
2024-02-19,383.100006,385.799988,379.100006,380.500000,380.500000,12557987
2024-02-20,381.000000,382.500000,376.049988,378.950012,378.950012,7298102
2024-02-21,380.700012,383.850006,373.500000,375.450012,375.450012,10283746
2024-02-22,377.049988,379.700012,369.250000,377.899994,377.899994,8449170
2024-02-23,379.350006,381.750000,377.500000,378.399994,378.399994,5691333
2024-02-26,379.000000,381.399994,377.700012,378.399994,378.399994,6228934
2024-02-27,379.000000,379.500000,373.950012,375.549988,375.549988,6322898
2024-02-28,375.500000,378.250000,364.600006,365.750000,365.750000,8577264
2024-02-29,367.000000,374.000000,363.049988,371.750000,371.750000,8088079
2024-03-01,375.549988,379.750000,374.549988,377.399994,377.399994,7853708
2024-03-04,381.049988,394.000000,380.200012,391.750000,391.750000,25814019
2024-03-05,392.000000,399.950012,390.500000,396.149994,396.149994,18795182
2024-03-06,396.149994,397.600006,384.700012,394.950012,394.950012,15795532
2024-03-07,396.000000,433.299988,396.000000,425.250000,425.250000,98883541
2024-03-11,414.000000,421.500000,404.649994,413.149994,413.149994,39122073
2024-03-12,414.399994,414.700012,395.000000,396.100006,396.100006,26812422
2024-03-13,399.250000,399.799988,367.750000,371.950012,371.950012,36185918
2024-03-14,371.950012,386.299988,365.549988,384.450012,384.450012,27089563
2024-03-15,384.450012,388.000000,372.000000,380.750000,380.750000,20859247
